 15, 15, 1

 F, 14, 5, 4

 E, 14, 6, 4

 C, 14, 6, 231

 F, 14, 6, 0

 E, 14, 7, 9

 C, 14, 7, 6

 F, 14, 7, 8

 F, 14, 8, 10

 E, 14, 9, 4

 C, 14, 9, 118

 F, 14, 9, 5

 E, 14, 10, 10

 C, 14, 10, 5

 F, 14, 10, 2

 F, 14, 11, 10

 F, 14, 12, 5

 E, 14, 13, 10

 C, 14, 13, 59

 F, 14, 13, 0

 E, 14, 15, 3

 C, 14, 15, 92

 F, 14, 15, 6

 F, 15, 1, 8

 E, 15, 2, 5

 C, 15, 2, 50

 F, 15, 2, 8

 F, 15, 3, 6

 E, 15, 4, 2

 C, 15, 4, 58

 F, 15, 4, 3

 E, 15, 5, 6

 C, 15, 5, 5

 F, 15, 5, 8

 F, 15, 6, 0

 F, 15, 7, 3

 E, 15, 8, 2

 C, 15, 8, 206

 F, 15, 8, 8

 E, 15, 9, 7

 C, 15, 9, 7

 F, 15, 9, 2

 E, 15, 10, 5

 C, 15, 10, 30

 F, 15, 10, 2

 F, 15, 11, 8

 E, 15, 12, 5

 C, 15, 12, 222

 F, 15, 12, 9

 F, 15, 13, 1

 E, 15, 14, 2

 C, 15, 14, 290

 F, 15, 14, 8

