20, 19, 1


 C, 7, 1, 511

 F, 7, 1, 0

 F, 7, 2, 0

 F, 7, 3, 0

 F, 7, 4, 0

 F, 7, 5, 9

 F, 7, 6, 8

 F, 7, 8, 0

 F, 7, 9, 8

 F, 7, 10, 0

 E, 7, 11, 95

 C, 7, 11, 5

 F, 7, 11, 0

 E, 7, 12, 95

 C, 7, 12, 50

 F, 7, 12, 0

 F, 7, 13, 0

 F, 7, 14, 94

 F, 7, 15, 0

 F, 7, 16, 0

 F, 7, 17, 0

 F, 7, 18, 0

 F, 7, 19, 0

 F, 7, 20, 94

 F, 8, 1, 10

 F, 8, 2, 2

 F, 8, 3, 8

 F, 8, 4, 0

 E, 8, 5, 95

 C, 8, 5, 71

 F, 8, 5, 4

 F, 8, 6, 0

 F, 8, 7, 0

 F, 8, 9, 5

 F, 8, 10, 0

 F, 8, 11, 0

 F, 8, 12, 10

 F, 8, 13, 2

 F, 8, 14, 0

 F, 8, 15, 8

 F, 8, 16, 0

 F, 8, 17, 0

 F, 8, 18, 0

 F, 8, 19, 6

 F, 8, 20, 0

 F, 9, 1, 0

 F, 9, 2, 7

 F, 9, 3, 0

 F, 9, 4, 0

 F, 9, 5, 3

 F, 9, 6, 10

 F, 9, 7, 0

 F, 9, 8, 0

 F, 9, 10, 4

 F, 9, 11, 0

 E, 9, 12, 94

 C, 9, 12, 137

 F, 9, 12, 0

 F, 9, 13, 0

 F, 9, 14, 0

 F, 9, 15, 3

 F, 9, 16, 6

 F, 9, 17, 93

 F, 9, 18, 0

 F, 9, 19, 2

 F, 9, 20, 0

 F, 10, 1, 95

 E, 10, 2, 98

 C, 10, 2, 93

 F, 10, 2, 0

 F, 10, 3, 0

 F, 10, 4, 6

 F, 10, 5, 0

 F, 10, 6, 0

 F, 10, 7, 0

 F, 10, 8, 10

 F, 10, 9, 0

 F, 10, 11, 0

 F, 10, 12, 98

 E, 10, 13, 6

 C, 10, 13, 300

 F, 10, 13, 0

 F, 10, 14, 0

 F, 10, 15, 91

 F, 10, 16, 0

 F, 10, 17, 2

 F, 10, 18, 0

 E, 10, 19, 90

 C, 10, 19, 31

 F, 10, 19, 6

 F, 10, 20, 98

 F, 11, 1, 0

 F, 11, 2, 6

 F, 11, 3, 0

 E, 11, 4, 7

 C, 11, 4, 205

 F, 11, 4, 0

 F, 11, 5, 0

 F, 11, 6, 0

 E, 11, 7, 96

 C, 11, 7, 50

 F, 11, 7, 0

 F, 11, 8, 1

 F, 11, 9, 0

 E, 11, 10, 95

 C, 11, 10, 19

 F, 11, 10, 0

 E, 11, 12, 90

 C, 11, 12, 94

 F, 11, 12, 0

 F, 11, 13, 0

 E, 11, 14, 96

 C, 11, 14, 5

 F, 11, 14, 0

 F, 11, 15, 98

 F, 11, 16, 6

 F, 11, 17, 0

 E, 11, 18, 95

 C, 11, 18, 5

 F, 11, 18, 0

 F, 11, 19, 8

 E, 11, 20, 90

 C, 11, 20, 5

 F, 11, 20, 0

 F, 12, 1, 0

 F, 12, 2, 0

 F, 12, 3, 0

 F, 12, 4, 8

 F, 12, 5, 0

 F, 12, 6, 0

 F, 12, 7, 3

 F, 12, 8, 9

 E, 12, 9, 95

 C, 12, 9, 21

 F, 12, 9, 5

 F, 12, 10, 0

 F, 12, 11, 4

 F, 12, 13, 7

 E, 12, 14, 96

 C, 12, 14, 50

 F, 12, 14, 94

 F, 12, 15, 0

 F, 12, 16, 0

 E, 12, 17, 1

 C, 12, 17, 518

 F, 12, 17, 90

 E, 12, 18, 98

 C, 12, 18, 5

 F, 12, 18, 0

 F, 12, 19, 3

 F, 12, 20, 7

 E, 13, 1, 94

 C, 13, 1, 523

 F, 13, 1, 99

 F, 13, 2, 0

 F, 13, 3, 0

 F, 13, 4, 0

 F, 13, 5, 0

 F, 13, 6, 0

 F, 13, 7, 90

 F, 13, 8, 0

 F, 13, 9, 2

 E, 13, 10, 97

 C, 13, 10, 74

 F, 13, 10, 5

 F, 13, 11, 0

 F, 13, 12, 0

 F, 13, 14, 6

 F, 13, 15, 0

 F, 13, 16, 5

 F, 13, 17, 10

 F, 13, 18, 4

 F, 13, 19, 0

 F, 13, 20, 7

 F, 14, 1, 95

 E, 14, 2, 8

 C, 14, 2, 255

 F, 14, 2, 0

 E, 14, 3, 99

 C, 14, 3, 50

 F, 14, 3, 0

 F, 14, 4, 0

 F, 14, 5, 0

 E, 14, 6, 7

 C, 14, 6, 151

 F, 14, 6, 8

 F, 14, 7, 3

 F, 14, 8, 0

 F, 14, 9, 1

 F, 14, 10, 0

 F, 14, 11, 0

 F, 14, 12, 0

 E, 14, 13, 99

 C, 14, 13, 52

 F, 14, 13, 2

 E, 14, 15, 91

 C, 14, 15, 74

 F, 14, 15, 6

 F, 14, 16, 0

 F, 14, 17, 0

 F, 14, 18, 4

 F, 14, 19, 0

 F, 14, 20, 0

 F, 15, 1, 8

 F, 15, 2, 0

 F, 15, 3, 0

 F, 15, 4, 92

 E, 15, 5, 90

 C, 15, 5, 12

 F, 15, 5, 0

 F, 15, 6, 6

 F, 15, 7, 5

 E, 15, 8, 97

 C, 15, 8, 15

 F, 15, 8, 3

 E, 15, 9, 96

 C, 15, 9, 17

 F, 15, 9, 8

 F, 15, 10, 0

 E, 15, 11, 91

 C, 15, 11, 474

 F, 15, 11, 95

 E, 15, 12, 91

 C, 15, 12, 41

 F, 15, 12, 2

 F, 15, 13, 1

 F, 15, 14, 0

 F, 15, 16, 0

 F, 15, 17, 6

 E, 15, 18, 10

 C, 15, 18, 265

 F, 15, 18, 5

 E, 15, 19, 93

 C, 15, 19, 8

 F, 15, 19, 0

 F, 15, 20, 0

 F, 16, 1, 0

 F, 16, 2, 0

 F, 16, 3, 0

 F, 16, 4, 0

 F, 16, 5, 0

 F, 16, 6, 0

 F, 16, 7, 1

 E, 16, 8, 3

 C, 16, 8, 95

 F, 16, 8, 7

 F, 16, 9, 2

 F, 16, 10, 0

 F, 16, 11, 96

 F, 16, 12, 0

 F, 16, 13, 93

 F, 16, 14, 0

 E, 16, 15, 99

 C, 16, 15, 201

 F, 16, 15, 0

 F, 16, 17, 0

 E, 16, 18, 90

 C, 16, 18, 369

 F, 16, 18, 9

 F, 16, 19, 0

 F, 16, 20, 5

 F, 17, 1, 0

 F, 17, 2, 0

 F, 17, 3, 7

 E, 17, 4, 10

 C, 17, 4, 45

 F, 17, 4, 0

 F, 17, 5, 0

 F, 17, 6, 6

 F, 17, 7, 6

 F, 17, 8, 2

 F, 17, 9, 0

 F, 17, 10, 0

 E, 17, 11, 96

 C, 17, 11, 15

 F, 17, 11, 0

 F, 17, 12, 0

 F, 17, 13, 2

 E, 17, 14, 95

 C, 17, 14, 50

 F, 17, 14, 93

 F, 17, 15, 4

 F, 17, 16, 0

 E, 17, 18, 6

 C, 17, 18, 378

 F, 17, 18, 8

 F, 17, 19, 0

 F, 17, 20, 0

 E, 18, 1, 90

 C, 18, 1, 119

 F, 18, 1, 91

 F, 18, 2, 0

 E, 18, 3, 6

 C, 18, 3, 162

 F, 18, 3, 1

 F, 18, 4, 3

 F, 18, 5, 0

 F, 18, 6, 0

 F, 18, 7, 0

 F, 18, 8, 0

 F, 18, 9, 0

 F, 18, 10, 10

 F, 18, 11, 4

 F, 18, 12, 0

 E, 18, 13, 92

 C, 18, 13, 147

 F, 18, 13, 0

 E, 18, 14, 10

 C, 18, 14, 424

 F, 18, 14, 0

 F, 18, 15, 0

 F, 18, 16, 9

 F, 18, 17, 0

 E, 18, 19, 94

 C, 18, 19, 113

 F, 18, 19, 0

 F, 18, 20, 0

 F, 19, 1, 0

 F, 19, 2, 0

 F, 19, 3, 96

 F, 19, 4, 8

 F, 19, 5, 8

 F, 19, 6, 0

 F, 19, 7, 9

 F, 19, 8, 0

 F, 19, 9, 0

 F, 19, 10, 0

 F, 19, 11, 0

 F, 19, 12, 0

 F, 19, 13, 3

 F, 19, 14, 93

 F, 19, 15, 95

 E, 19, 16, 96

 C, 19, 16, 345

 F, 19, 16, 0

 F, 19, 17, 0

 F, 19, 18, 0

 F, 19, 20, 0

 F, 20, 1, 0

 F, 20, 2, 3

 F, 20, 3, 8

 E, 20, 4, 90

 C, 20, 4, 139

 F, 20, 4, 0

 F, 20, 5, 0

 F, 20, 6, 0

 F, 20, 7, 7

 F, 20, 8, 0

 F, 20, 9, 0

 F, 20, 10, 0

 F, 20, 11, 94

 F, 20, 12, 7

 F, 20, 13, 0

 F, 20, 14, 0

 F, 20, 15, 0

 F, 20, 16, 0

 F, 20, 17, 8

 F, 20, 18, 9

 F, 20, 19, 2

